EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
16.282987117767334,-0.517819744322559,-0.5488135039273248
16.228512048721313,-0.6362153267058233,-0.7151893663724195
16.07897925376892,-0.5578785917310873,-0.6027633760716439
21.302048683166504,-0.3121988048000926,-0.5448831829968969
21.30049419403076,-0.42346373906225837,-0.4236547993389047
26.727083206176758,-0.5057101476409704,-0.6458941130666561
16.180305004119873,-0.34629655607844634,-0.4375872112626925
16.488057851791382,-0.7396734389543793,-0.8917730007820798
26.72781538963318,-0.7350051314967525,-0.9636627605010293
16.50433349609375,-0.28323498484173615,-0.3834415188257777
