EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
31.57847499847412,-0.5343234659352313,-0.5488135039273248
15.808369636535645,-0.5547714061453414,-0.7151893663724195
16.009167194366455,-0.602086912847535,-0.6027633760716439
21.134737968444824,-0.2642707332345988,-0.5448831829968969
16.12122678756714,-0.4078309311310545,-0.4236547993389047
20.973426342010498,-0.3098249631653796,-0.6458941130666561
26.61230969429016,-0.427415810807674,-0.4375872112626925
26.352818489074707,-0.8660330979148844,-0.8917730007820798
26.387607097625732,-0.7505588047458625,-0.9636627605010293
21.521658658981323,-0.38299325514162585,-0.3834415188257777
