EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
21.0157253742218,-0.5488129151139978,-0.5488135039273248
26.392529010772705,-0.7134923543081136,-0.7151893663724195
26.051238775253296,-0.4666024308451947,-0.6027633760716439
25.93209743499756,-0.5429356602775568,-0.5448831829968969
26.036566019058228,-0.4150360129927636,-0.4236547993389047
26.796156406402588,-0.5678317340664304,-0.6458941130666561
31.170437335968018,-0.4356296780057347,-0.4375872112626925
32.061760663986206,-0.886422860418431,-0.8917730007820798
31.713974714279175,-0.27075951792733094,-0.9636627605010293
26.5087149143219,-0.15230958450951992,-0.3834415188257777
