EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
173.87759804725647,-2.7204779328021673,-4.146904423901448
158.41611623764038,-3.201524036890258,-4.073692324904209
168.95731496810913,-3.2723962766258023,-4.248449378644601
162.80061602592468,-3.2885437751889772,-3.891247933603567
152.9739055633545,-3.330744611477255,-4.226756016838705
153.58477139472961,-3.3812598831461695,-4.099728690065527
148.88403582572937,-3.0287106314590084,-3.815156316532847
166.45564126968384,-3.551536554792921,-4.280064087789053
159.43274307250977,-3.2392170999159657,-4.382314844495509
153.54567885398865,-3.481037926167269,-4.102511736258107
