EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
31.723551988601685,-0.547870593106901,-0.5488135039273248
31.773452520370483,-0.7151790501748494,-0.7151893663724195
31.575084686279297,-0.6016305774970803,-0.6027633760716439
31.34788203239441,-0.5266757189013501,-0.5448831829968969
31.548287868499756,-0.23930035350896406,-0.4236547993389047
36.5537474155426,-0.20273279656689813,-0.6458941130666561
26.287855625152588,-0.4373204521891708,-0.4375872112626925
31.3034565448761,-0.8882252353309321,-0.8917730007820798
31.27089548110962,-0.9302009770752229,-0.9636627605010293
26.509780645370483,-0.2591400224974189,-0.3834415188257777
