EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
10.814931631088257,-0.5486839334136826,-0.5488135039273248
10.852782726287842,-0.5706531807892965,-0.7151893663724195
10.957453727722168,-0.4643018201271862,-0.6027633760716439
16.5916006565094,-0.42470902118885495,-0.5448831829968969
21.806790828704834,-0.07798888211598556,-0.4236547993389047
16.739817142486572,-0.5917926288312284,-0.6458941130666561
16.489864110946655,-0.4346223634775582,-0.4375872112626925
16.425259828567505,-0.8888916349263605,-0.8917730007820798
16.17241883277893,-0.7762774779209136,-0.9636627605010293
11.113826751708984,-0.14587734630045834,-0.3834415188257777
