EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
230.96689796447754,-3.437574189171186,-4.146904423901448
235.99823641777039,-2.726704516636327,-4.073692324904209
247.29941320419312,-3.690861208396207,-4.248449378644601
152.0009024143219,-2.887617484186154,-3.891247933603567
240.70638823509216,-3.2171597784470642,-4.226756016838705
241.2941131591797,-2.813398485623212,-4.099728690065527
236.3574776649475,-2.6097152871552316,-3.815156316532847
240.91596627235413,-3.386693111266139,-4.280064087789053
292.3958086967468,-3.2399809906171657,-4.382314844495509
240.06727766990662,-2.352774950405607,-4.102511736258107
