EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
106.3955283164978,-2.732666279551983,-4.146904423901448
121.76257014274597,-1.7311396786508308,-4.073692324904209
95.86461758613586,-3.09382862070029,-4.248449378644601
116.23629307746887,-2.258837109636747,-3.891247933603567
69.01920247077942,-2.765341806252627,-4.226756016838705
101.03093218803406,-2.8612301540323166,-4.099728690065527
89.80673432350159,-2.7434172922359275,-3.815156316532847
90.2157793045044,-2.644131860216584,-4.280064087789053
100.41873335838318,-2.2116412583289002,-4.382314844495509
144.532612323761,-3.326754861843748,-4.102511736258107
