EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
41.643107891082764,-1.0915645174190125,-2.3244435317173626
33.813631772994995,-0.8034546691911136,-2.4737302834428587
41.748682260513306,-0.41658177622164755,-2.0219363496052436
41.749876737594604,-0.45748751807267574,-1.5818481082272702
42.02947545051575,-0.3437873291151339,-2.083470937143418
30.858864307403564,-0.6921125626458897,-1.8128694410402169
44.56673765182495,-0.6512500503458445,-2.221471499714447
39.19054675102234,-0.3709059180574294,-2.485220977881464
48.91956686973572,-0.48804064461542823,-2.178717446311879
34.58856773376465,-0.03417249407994018,-2.4309287525335614
