EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
40.35510802268982,-0.04994973429105451,-0.5488135039273248
39.49637699127197,-0.6569498553088955,-0.7151893663724195
29.20730710029602,-0.04979370931651535,-0.6027633760716439
35.34713816642761,-0.29287644621526154,-0.5448831829968969
29.198977947235107,-0.38651904302105516,-0.4236547993389047
29.340381383895874,-0.0,-0.6458941130666561
28.026777982711792,-0.42970357580027135,-0.4375872112626925
29.970721006393433,-0.0,-0.8917730007820798
45.66426062583923,-0.8013530681045625,-0.9636627605010293
39.44259715080261,-0.33576819802778185,-0.3834415188257777
