EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
40.03209662437439,-0.012126439487907485,-0.5488135039273248
30.22538733482361,-0.015802636982596006,-0.7151893663724195
29.233598470687866,-0.1228681824808017,-0.6027633760716439
29.21113610267639,-0.0,-0.5448831829968969
28.467701196670532,-0.013237596265884303,-0.4236547993389047
39.639182567596436,-0.1390183867923572,-0.6458941130666561
28.947322607040405,-0.03741513369681202,-0.4375872112626925
33.811935901641846,-0.14825541951302748,-0.8917730007820798
30.73842144012451,-0.36258881087845013,-0.9636627605010293
35.06650638580322,-0.0,-0.3834415188257777
