EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
39.19209814071655,-0.2216534479598264,-1.2087092456273374
39.983720541000366,-0.3784211754926131,-1.2560507162065968
35.42981266975403,-0.23496887678406742,-1.4002023881201262
39.190783739089966,-0.01492812981289756,-1.0917049198420512
34.57740902900696,-0.0575170354444502,-1.3565449117840864
42.24368619918823,-0.5869840069803771,-1.5336852242884305
29.976388454437256,-0.009565391742579867,-1.1559143778329812
36.373937368392944,-0.6518284759234763,-1.0146691319223757
35.34816098213196,-0.2151425819248787,-0.9076543199604511
27.94890069961548,-0.4038161451140041,-1.4483948502266482
