PQC,AVG-RUNTIME,MAE,RMSE,NRMSE
RealAmplitudes,20.85293345451355,2.0678077567215243,2.12004758145749,3.386490294330248
EfficientSU2,37.350936150550844,2.2564636516578633,2.3133562436761146,3.695274830176979
PauliTwoDesign,20.94981997013092,1.9446371146489454,1.9727782704640806,3.1512474173807505
ExcitationPreserving,9.45039176940918,1.2373530085811084,1.2518309698039813,1.9996312660439262
