PQC,AVG-RUNTIME,MAE,RMSE,NRMSE
RealAmplitudes,13.585134649276734,0.9700785808554967,1.0284393963405678,1.7724952526232793
EfficientSU2,21.941780972480775,1.1489437840695103,1.1981988844121987,2.0650724212589715
PauliTwoDesign,14.675076937675476,1.1709137266672527,1.2298721913121207,2.119660748305518
ExcitationPreserving,8.892164516448975,0.6157662833145425,0.6428056489739924,1.1078630060458372
