PQC,AVG-RUNTIME,MAE,RMSE,NRMSE
RealAmplitudes,11.03462257385254,1.0481455530104173,1.0931224920868359,1.883975307299511
EfficientSU2,14.515313816070556,1.146566749351904,1.2161565079199743,2.0960220353336427
PauliTwoDesign,13.707831549644471,1.0771576681865132,1.1594650971030045,1.9983154938542464
ExcitationPreserving,8.831968140602111,0.6157662833145425,0.6428056489739924,1.1078630060458372
