PQC,AVG-RUNTIME,MAE,RMSE,NRMSE
RealAmplitudes,29.42924609184265,3.3534426451284203,3.4284272612105218,3.7951408287509296
EfficientSU2,64.70294115543365,3.709796250471657,3.744943025963005,4.145511949452887
PauliTwoDesign,31.10356526374817,3.549687640512802,3.5770497159256323,3.9596603308387026
ExcitationPreserving,12.01113703250885,2.161463732761772,2.1796256395675995,2.412764111902042
