PQC,AVG-RUNTIME,MAE,RMSE,NRMSE
RealAmplitudes,27.632026648521425,5.576396427291536,5.636431259410999,9.938017294138376
EfficientSU2,56.68412375450134,6.6460187534955555,6.656269673336929,11.736171361554725
PauliTwoDesign,28.20684995651245,5.897774701803624,5.917080544391207,10.432851227057187
ExcitationPreserving,8.824638056755067,4.126682575303358,4.129961405125337,7.281846611671201
