RealAmplitudes-RT,RealAmplitudes-EIG,EfficientSU2-RT,EfficientSU2-EIG,PauliTwoDesign-RT,PauliTwoDesign-EIG,ExcitationPreserving-RT,ExcitationPreserving-EIG,Classic-EIG
69.01830387115479,1.6782632129351032,137.44710564613342,1.6350809018225125,73.98209142684937,1.86068979759215,16.385534048080444,0.0,-2.3244435317173626
73.60647463798523,0.8913025104095696,132.2160997390747,2.0554917960301813,69.12272238731384,1.5906928339177697,21.191047430038452,0.0,-2.4737302834428587
69.12273216247559,0.7892876178098879,147.71564745903015,1.6867568814176117,68.63611173629761,1.756748997680662,5.6329474449157715,0.0,-2.0219363496052436
68.76454615592957,1.0165523411453168,141.93153381347656,1.1755872513203973,53.21631121635437,0.9498386026293282,16.28350853919983,0.0,-1.5818481082272702
74.54952597618103,1.155295685922351,127.23842167854309,0.9086461382077741,68.86434316635132,1.1628148318030322,16.07520079612732,0.0,-2.083470937143418
69.21896433830261,1.125635110260882,144.48793387413025,1.2326071449172251,63.284135580062866,1.4642565074625409,5.498362302780151,0.0,-1.8128694410402169
74.03628969192505,1.5407042767961796,142.75242567062378,1.5847741027798357,63.48907279968262,1.5847095944980534,5.73520302772522,0.0,-2.221471499714447
68.40379071235657,1.5545710108590614,131.99621677398682,0.9366107846351811,63.011136531829834,2.1231830641940133,11.061087846755981,0.0,-2.485220977881464
79.46471786499023,1.432861123263765,131.44853138923645,1.675480030480782,63.694985151290894,2.06102104726215,11.265316486358643,0.0,-2.178717446311879
68.91690278053284,0.8058221809066044,131.93922305107117,1.8723294808252484,37.37888503074646,0.3045493620072453,16.07793354988098,0.0,-2.4309287525335614
