PQC,AVG-RUNTIME,MAE,RMSE,NRMSE
RealAmplitudes,71.51022481918335,3.360493239792645,3.392906314199656,3.755820468129005
EfficientSU2,136.91731390953063,3.6378001840054472,3.6789474264752298,4.072457287635294
PauliTwoDesign,62.46797950267792,3.6473141966664664,3.70382677698015,4.099997798691868
ExcitationPreserving,12.52061414718628,2.161463732761772,2.1796256395675995,2.412764111902042
