PQC,AVG-RUNTIME,MAE,RMSE,NRMSE
RealAmplitudes,16.708089661598205,0.9757334078619753,1.0380975623310555,1.7891409134450067
EfficientSU2,29.992813229560852,1.076953897805058,1.108005601437482,1.9096260561546796
PauliTwoDesign,16.907069277763366,1.2034183135527967,1.2586289734846197,2.169222501835035
ExcitationPreserving,7.790931510925293,0.6157662833145425,0.6428056489739924,1.1078630060458372
