PQC,AVG-RUNTIME,MAE,MSE,RMSE,NRMSE
RealAmplitudes,-0.0036082314007217066,4.743409105019369,22.83902957000228,4.779019728982323,8.426250322197292
EfficientSU2,7.884090082370676e-05,4.8437565652533845,23.83295088801132,4.881900335731089,8.607646883610785
PauliTwoDesign,1.9374399562366308e-05,4.707894819891322,22.803573033279157,4.7753086846065935,8.419707099812785
ExcitationPreserving,0.0002931584007455967,4.126682575303358,17.05658120782484,4.129961405125337,7.281846611671201
