PQC,AVG-RUNTIME,MAE,MSE,RMSE,NRMSE
RealAmplitudes,-0.016927500898600557,10.32220437506175,107.38879118770572,10.362856323799232,18.207346242384453
EfficientSU2,2.1210499835433438e-05,11.500024637321403,132.6890381850051,11.519072800577533,20.238797134500505
PauliTwoDesign,0.00017136139867943712,8.495179822735697,72.27918621767951,8.501716662985158,14.937358398197848
ExcitationPreserving,-6.513520056614653e-05,8.226734893871505,67.71261095237926,8.228767280241875,14.457791398234841
