RealAmplitudes-RT,RealAmplitudes-EIG,EfficientSU2-RT,EfficientSU2-EIG,PauliTwoDesign-RT,PauliTwoDesign-EIG,ExcitationPreserving-RT,ExcitationPreserving-EIG,Classic-EIG
-0.016075046005425975,1.104165216508009,0.00021997199655743316,1.628873363233264,-5.7622994063422084e-05,0.1475749082703859,0.0003045189951080829,0.0,-4.146904423901448
-0.016393862999393605,0.5640124049831784,3.586100501706824e-05,0.7607388004206742,0.00010471499263076112,1.2226340545220933,0.00014722099876962602,0.0,-4.073692324904209
-2.9600996640510857e-05,0.060952422246801835,-0.00018307900609215721,1.7225535293230139,-0.00013557700731325895,0.35039051626214673,-0.000547700998140499,0.0,-4.248449378644601
-0.01598271400143858,1.559817529610927,-0.0002848310032277368,0.7109949580444093,0.00016603599942754954,0.6628153401140321,0.0003622170042945072,0.0,-3.891247933603567
-0.016003811004338786,1.410861720130689,-0.00021698899945477024,2.0929985595027625,0.00017414499598089606,0.09311611712399101,0.000512609003635589,0.0,-4.226756016838705
-0.01598340099735651,1.0477994298321816,-8.78449936863035e-05,1.3111936118525034,7.019989425316453e-07,0.0,7.387200457742438e-05,0.0,-4.099728690065527
-0.016525999999430496,0.47591134062357604,0.00016608100122539327,1.2905008005744636,6.110199319664389e-05,0.33171903597725194,0.0002987339976243675,0.0,-3.815156316532847
0.0002564859969425015,0.7133423698144552,-6.289003067649901e-06,2.109038840455855,0.00022332299704430625,0.757844253014989,0.00023885999689809978,0.0,-4.280064087789053
-0.01592246600193903,1.2885700176533947,0.00039708999975118786,1.6895853178663451,-0.00016795100236777216,0.0,4.434899892657995e-05,0.0,-4.382314844495509
-0.01624479200108908,1.0024660689317058,2.811000740621239e-06,0.8926018056358208,0.00010304900206392631,0.05018778662285292,0.0010236879970761947,0.0,-4.102511736258107
