PQC,AVG-RUNTIME,MAE,MSE,RMSE,NRMSE
RealAmplitudes,-0.01594538549979916,9.581347829028967,92.2226362978706,9.603261753064455,16.872752678499836
EfficientSU2,-6.468509891419672e-05,10.154160834363768,103.94688002343928,10.195434273410784,17.913188806945378
PauliTwoDesign,-5.9206595324212685e-05,8.463526945208747,71.86311733153482,8.47721164838621,14.894303542322534
ExcitationPreserving,-5.311489876476116e-05,8.226734893871505,67.71261095237926,8.228767280241875,14.457791398234841
