PQC,AVG-RUNTIME,MAE,MSE,RMSE,NRMSE
RealAmplitudes,-0.001214508299017325,1.3904219144938257,1.9706750778368758,1.4038073506848707,2.2423930527707814
EfficientSU2,0.00048109339986694976,1.6208330923521466,2.7333881329377023,1.6532961419351653,2.640917773396373
PauliTwoDesign,0.00035805469888146036,1.5076582114108612,2.3536629112555354,1.5341652164142998,2.4506221750524735
ExcitationPreserving,0.0007427226999425329,1.30086375146807,1.746840675949354,1.3216810038543165,2.111207281808382
