PQC,AVG-RUNTIME,MAE,MSE,RMSE,NRMSE
RealAmplitudes,-0.0016457416993944207,1.4227943695845808,2.0618006950400134,1.4358971742572701,2.293652221208874
EfficientSU2,-0.00019804109942924696,1.43172177269184,2.141415234024174,1.4633575209169405,2.3375164241896327
PauliTwoDesign,-3.902280113834422e-05,1.4066293356652328,2.043797602567276,1.429614494389056,2.2836164868309394
ExcitationPreserving,0.00010470590059412644,1.2528537519374927,1.6095084969732156,1.2686640599359689,2.026519858948229
