PQC,AVG-RUNTIME,MAE,MSE,RMSE,NRMSE
RealAmplitudes,-0.007268823400590918,2.4120659894914853,5.9536999317691315,2.4400204777356134,2.701011464590076
EfficientSU2,0.00012307459946896414,2.359774048063549,5.648024498736835,2.3765572786568465,2.630760075367971
PauliTwoDesign,5.075489825685508e-05,2.7869215776299807,7.884692598551062,2.807969479633114,3.1083172563152024
ExcitationPreserving,0.0002663720992131857,2.183155665975179,4.8399409092340635,2.1999865702394783,2.4353029010951164
