PQC,AVG-RUNTIME,MAE,MSE,RMSE,NRMSE
RealAmplitudes,-0.008022870500280988,5.026154644440148,25.517724526621524,5.051507153971132,8.90669346384877
EfficientSU2,0.00010256970126647502,5.271953116453065,27.979556077848986,5.289570500319377,9.326440914713015
PauliTwoDesign,-0.0001334376007434912,4.618092212919789,21.57960709842531,4.645385570480163,8.19062985293943
ExcitationPreserving,0.00017449170045438222,4.126682575303358,17.05658120782484,4.129961405125337,7.281846611671201
