PQC,AVG-RUNTIME,MAE,MSE,RMSE,NRMSE
RealAmplitudes,-0.016140206399722957,8.902741132914839,79.5150443731377,8.917120856708049,15.667215857311815
EfficientSU2,-5.032698391005397e-06,9.931578653591082,99.4388876143021,9.9719049140223,17.520451870857816
PauliTwoDesign,0.00011539850165718236,8.506254207151983,72.51930975847073,8.515827015532357,14.962150025757031
ExcitationPreserving,-4.6924698835937306e-05,8.226734893871505,67.71261095237926,8.228767280241875,14.457791398234841
