RealAmplitudes-RT,RealAmplitudes-EIG,EfficientSU2-RT,EfficientSU2-EIG,PauliTwoDesign-RT,PauliTwoDesign-EIG,ExcitationPreserving-RT,ExcitationPreserving-EIG,Classic-EIG
0.0019485289958538488,0.9294081465634482,-0.00011278400052106008,0.8370052280383147,4.634800279745832e-05,0.3199027300565141,-2.8123999072704464e-05,0.0,-4.146904423901448
-0.018171274998167064,1.1906278683288263,5.871799658052623e-05,2.4300385130286575,0.00015832699136808515,0.21088842079344697,-0.00016461100312881172,0.0,-4.073692324904209
-0.01603924500523135,0.574654468062322,1.539599907118827e-05,2.449457679538278,8.471199544146657e-05,0.34333244636114046,-5.0722999731078744e-05,0.0,-4.248449378644601
-0.015972727996995673,0.6477458629104169,2.9696995625272393e-05,1.0030079177782583,0.00015845499729039147,0.05965098970282237,-9.42510087043047e-05,0.0,-3.891247933603567
-0.01518677499552723,0.46899601785368195,-4.333000833867118e-05,1.1924676378091315,0.00021379800455179065,0.0,-6.774000939913094e-05,0.0,-4.226756016838705
-0.00010179499804507941,1.221028896954968,-8.269002137240022e-06,1.1242547106417122,0.0002903140048147179,0.8284623847181039,-7.114100299077109e-05,0.0,-4.099728690065527
-0.016075159997853916,0.42783246628931815,-0.0011349989945301786,0.8957785799106024,0.0003304250058135949,0.0,-0.0008141340003930964,0.0,-3.815156316532847
-0.015842805994907394,0.9263678317137461,-4.107001586817205e-06,1.5472164177468903,0.00013029199180891737,0.5789879530431227,4.284300666768104e-05,0.0,-4.280064087789053
2.4645996745675802e-05,1.1373079521712932,0.0002465209981892258,1.825332037669815,-5.8665005781222135e-05,0.0,6.246599514270201e-05,0.0,-4.382314844495509
-0.01589453999622492,0.24311245468677292,-0.00016352400416508317,1.2844310692965462,-0.0002616729980218224,0.5769510180451671,0.0002533389997552149,0.0,-4.102511736258107
