PQC,AVG-RUNTIME,MAE,MSE,RMSE,NRMSE
RealAmplitudes,-0.011191650601540459,5.3156642005183805,28.341081077371502,5.323634198305844,9.38650119117369
EfficientSU2,0.00016126690097735264,5.81785635801433,34.194285482630406,5.847588005548134,10.310323687724043
PauliTwoDesign,3.0254898592829705e-05,4.899503314557295,24.17426059910826,4.916732715849852,8.669062481545788
ExcitationPreserving,2.4247399414889516e-05,4.14892491595128,17.240773867412262,4.152201087063615,7.321059073164404
