PQC,AVG-RUNTIME,MAE,MSE,RMSE,NRMSE
RealAmplitudes,2.5943498621927573e-05,0.6911291372085308,0.5285437558581452,0.7270101483873146,1.2529878194190973
EfficientSU2,-1.309830040554516e-05,0.6723959685299696,0.4895150244597012,0.6996535031425921,1.205839174592278
PauliTwoDesign,-0.00010030120174633339,0.679878114271368,0.5069556725987201,0.7120081970024784,1.2271322486345435
ExcitationPreserving,0.00013432690102490596,0.6157662833145425,0.4131991023528755,0.6428056489739924,1.1078630060458372
