PQC,AVG-RUNTIME,MAE,MSE,RMSE,NRMSE
RealAmplitudes,-0.01543887899897527,9.763919206258823,96.16234909919243,9.806240314166914,17.229382243389775
EfficientSU2,-1.640809787204489e-05,11.405991121137323,130.700710486455,11.432441142925468,20.086586919754943
PauliTwoDesign,9.009779823827557e-05,8.593695707454955,74.25542945302092,8.617159012866185,15.140188464507958
ExcitationPreserving,-0.0001067707002221141,8.226734893871505,67.71261095237926,8.228767280241875,14.457791398234841
