PQC,AVG-RUNTIME,MAE,MSE,RMSE,NRMSE
RealAmplitudes,-0.012818824299029075,5.118949369572118,26.336946267432097,5.131953455306478,9.048534408433213
EfficientSU2,-2.8396100242389365e-05,6.064081455351165,37.11339217795979,6.092076179592618,10.74139923713477
PauliTwoDesign,2.248669843538664e-05,4.762872142006075,22.746140556408307,4.7692914103049215,8.409097589411367
ExcitationPreserving,6.058329963707365e-05,4.126682575303358,17.05658120782484,4.129961405125337,7.281846611671201
