PQC,AVG-RUNTIME,MAE,MSE,RMSE,NRMSE
RealAmplitudes,-0.016034072400361764,9.487792867886517,90.58321481667045,9.517521463945876,16.722108581725195
EfficientSU2,0.00015465619799215347,10.730093088547607,115.35530577388472,10.740358735809746,18.870610974428025
PauliTwoDesign,-1.6885500372154638e-05,8.327458405319243,69.41160107022131,8.33136249782839,14.63804929152633
ExcitationPreserving,5.858870135853067e-05,8.226734893871505,67.71261095237926,8.228767280241875,14.457791398234841
