RealAmplitudes-RT,RealAmplitudes-EIG,EfficientSU2-RT,EfficientSU2-EIG,PauliTwoDesign-RT,PauliTwoDesign-EIG,ExcitationPreserving-RT,ExcitationPreserving-EIG,Classic-EIG
-0.017159947998152347,1.7279943767352224,-6.38269993942231e-05,0.1555717958655747,-0.00022072000137995929,1.3043803458180057,0.0002563699999882374,0.0,-8.081317547014788
-0.017744157998095034,0.27119944049911204,4.765899939229712e-05,1.1811481603301068,0.00014473499686573632,0.8623723999363219,-0.0007078250018821564,0.0,-8.084231205105816
-0.007037815001240233,0.0,-0.00014436399942496791,0.05988545687947352,7.0930000219959766e-06,1.2510175053044081,-7.633700079168193e-05,0.0,-8.038857933466682
-0.015977240003849147,1.4421800454222289,2.5358996936120093e-05,0.3375487241230323,-0.0001172459997178521,3.3841399604511446,-0.00017349300105706789,0.0,-8.100965101159442
-0.016032396000809968,0.08687448874088693,-0.0001484180029365234,1.772829408644688,-0.00018869899940909818,1.6855921114044745,6.245100303203799e-05,0.0,-8.397341606185503
-0.017546894996485207,0.0,-0.00012023700037389062,0.0,-4.181099939160049e-05,0.6104087148813141,0.00010208800085820258,0.0,-8.608015908815982
-0.016138367001985898,0.4697813084521918,-1.195799995912239e-05,1.718528901704036,9.934003173839301e-06,3.2785018363974414,1.150399839389138e-05,0.0,-8.181306139713191
-0.01583872999981395,0.0,8.033099948079325e-05,1.1990855246920074,-0.0001202609964821022,0.7528762994464763,0.00011096000162069686,0.0,-8.117623249036722
-0.016460730996186612,0.6537171353617813,-0.00015177299792412668,0.7688529654807938,0.0001652229984756559,0.9827569702984512,3.226399712730199e-05,0.0,-8.45645018013885
-0.015825081994989887,0.05454192080697774,-3.30360016960185e-05,0.0,-2.5901001208694652e-05,0.4924022850261288,0.0014836809968983289,0.0,-8.20124006807809
