RealAmplitudes-RT,RealAmplitudes-EIG,EfficientSU2-RT,EfficientSU2-EIG,PauliTwoDesign-RT,PauliTwoDesign-EIG,ExcitationPreserving-RT,ExcitationPreserving-EIG,Classic-EIG
-0.015797709005710203,0.3232782900401153,-0.00020888199651381,0.266114824324989,-5.201499880058691e-05,0.32266160471342964,-6.167899846332148e-05,0.0,-1.2087092456273374
-0.0160470679984428,0.24472553762819416,-0.00022398799774236977,0.3174610962408557,-0.00023212299856822938,0.0,1.3082993973512203e-05,0.0,-1.2560507162065968
-9.062799654202536e-05,0.40084691277149487,-0.00017246499919565395,0.1967201317600038,0.00023204799799714237,1.055886758812373,-7.440699846483767e-05,0.0,-1.4002023881201262
0.0002549540004110895,0.054163132466473585,3.299899981357157e-05,0.08547235893776099,-3.2071002351585776e-05,0.5428010215447356,7.429099787259474e-05,0.0,-1.0917049198420512
-2.980800491059199e-05,0.10760425240677413,1.958003849722445e-06,0.3017802904064214,0.00039430600008927286,0.13365446286517962,-6.531998224090785e-06,0.0,-1.3565449117840864
-5.407899880083278e-05,0.4060867717039086,-9.23209881875664e-05,0.2790104465001545,6.239499634830281e-05,0.7218111493904369,0.00011532600183272734,0.0,-1.5336852242884305
1.0841999028343707e-05,0.1650069983223769,-0.00015319800877477974,0.12032666899322295,-0.00012567999510793015,0.16320360369210368,-3.4117001632694155e-05,0.0,-1.1559143778329812
9.143799252342433e-05,0.095366841749431,-0.00022689099569106475,0.21950667067880172,-7.664199802093208e-05,0.09790174210233533,0.0002015229983953759,0.0,-1.0146691319223757
-9.296599455410615e-05,0.002868149076848686,-0.00016031999984988943,0.20405657139650052,0.00015992500266293064,0.29872961623098926,-0.00013342799502424896,0.0,-0.9076543199604511
1.8120044842362404e-06,0.3283886040118049,8.400299702771008e-05,0.35057130454071983,0.0002974210001411848,0.1377700074613957,7.395099237328395e-05,0.0,-1.4483948502266482
