PQC,AVG-RUNTIME,MAE,MSE,RMSE,NRMSE
RealAmplitudes,0.001760539397946559,0.6297879101040839,0.42584648238736617,0.6525691399287635,1.1246901923904484
EfficientSU2,-0.001009643098950619,0.7788978910513437,0.697125054144401,0.834940150037355,1.4390030734253418
PauliTwoDesign,0.0005904568010009825,0.6798126801607325,0.5225591864962714,0.7228825537362701,1.2458739904956215
ExcitationPreserving,0.0010750849985925015,0.7841333556829791,0.6823117688083775,0.8260216515372811,1.4236322151052916
