RealAmplitudes-RT,RealAmplitudes-EIG,EfficientSU2-RT,EfficientSU2-EIG,PauliTwoDesign-RT,PauliTwoDesign-EIG,ExcitationPreserving-RT,ExcitationPreserving-EIG,Classic-EIG
-0.01601921000110451,0.3168830956256589,-0.00011408199497964233,3.250061587476837,-3.9464001019950956e-05,0.08400340653519207,-2.7009955374523997e-06,0.0,-8.081317547014788
-0.016031990002375096,1.8015157814572482,3.290899621788412e-05,2.404860087828883,2.9410002753138542e-06,0.33899208600209524,2.6804998924490064e-05,0.0,-8.084231205105816
-0.01588164799613878,2.4652153434542052,-0.00015496199921471998,3.372766355363192,0.00019070699636358768,0.7411878076196684,-0.0001993729965761304,0.0,-8.038857933466682
-0.014984349996666424,3.1433387945615108,0.004555828003503848,1.44685632441705,6.135900184744969e-05,0.0,0.00022110800637165084,0.0,-8.100965101159442
-0.016523321995919105,0.48555915599229993,0.00012786400475306436,1.6503154538105247,-0.00014742799248779193,0.0,-6.314300117082894e-05,0.0,-8.397341606185503
-0.015028158995846752,1.4501677301472262,-2.185199991799891e-05,3.343611904301969,-6.659199425484985e-05,0.0,5.7163000747095793e-05,0.0,-8.608015908815982
-0.0163855310092913,0.5450400464728186,-9.75700095295906e-06,1.3064813486172766,-5.594799586106092e-05,0.6069749746312987,0.00025586899573681876,0.0,-8.181306139713191
-0.014082240006246138,0.7296741577490945,0.00032586100860498846,2.635387698007047,-0.000128395993669983,0.14841479769448696,0.00022554600582225248,0.0,-8.117623249036722
-0.01627933999407105,1.4018295142317083,5.8466001064516604e-05,1.9632259788893676,0.00016055700689321384,0.060050027639983544,-0.00027319999207975343,0.0,-8.45645018013885
-0.015628131994162686,1.4557201767032737,6.523599586216733e-05,3.2903277138435514,9.743998816702515e-06,0.35122608536583844,-0.00011641000310191885,0.0,-8.20124006807809
