PQC,AVG-RUNTIME,MAE,MSE,RMSE,NRMSE
RealAmplitudes,-0.004027675400720909,2.5711442484427147,6.76131321241449,2.600252528585347,2.878382355649788
EfficientSU2,0.0001499388992669992,2.68974802276663,7.408903863047804,2.721930172331356,3.0130749591509165
PauliTwoDesign,8.016689971555025e-05,2.6525918845067524,7.357759888964343,2.7125191038892873,3.002657258157006
ExcitationPreserving,0.00029812290013069286,2.161463732761772,4.750767928660467,2.1796256395675995,2.412764111902042
