RealAmplitudes-RT,RealAmplitudes-EIG,EfficientSU2-RT,EfficientSU2-EIG,PauliTwoDesign-RT,PauliTwoDesign-EIG,ExcitationPreserving-RT,ExcitationPreserving-EIG,Classic-EIG
0.00017080600082408637,0.08377305283166649,0.000710466003511101,0.0,0.00018589699902804568,0.06846756921553569,0.001170736999483779,0.06846756921553569,-0.5488135039273248
-0.00033765099942684174,0.0,-0.0014154799937386997,0.14065982253705156,0.0006794080036343075,0.0,0.0008857759967213497,0.16013945332433255,-0.7151893663724195
0.00044282300223130733,0.15403382203495872,0.0004908589980914257,0.12427333721894697,-0.00017030300659826025,0.03765431163292629,0.0007740920045762323,0.10613747294553186,-0.6027633760716439
0.0007727699994575232,0.0897930947144564,0.0007131260063033551,0.14320846383915298,0.0006342109991237521,0.0,0.0008475169961457141,0.0,-0.5448831829968969
0.0013720200004172511,0.0,0.0007004259969107807,0.0,-2.164000761695206e-05,0.13818180283336645,0.0010009849938796833,0.05285331736493035,-0.4236547993389047
0.0006376570090651512,0.19543258932191948,0.000668062006297987,0.12703118305924768,0.0008413370014750399,0.0,0.0009028480053530075,0.10643901863720091,-0.6458941130666561
0.0005336350004654378,0.0,0.0007371129977400415,0.0,0.0009355680012959056,0.0,0.0007308610001928173,0.0,-0.4375872112626925
0.0008438989971182309,0.32848389466503153,0.0008506600061082281,0.1469582105334976,0.0007525130058638752,0.17538939745368484,0.0007231929994304664,0.0,-0.8917730007820798
0.0004194489956717007,0.0,0.0007048269981169142,0.0,0.0007806279973010533,0.2315508226201191,0.000764730000810232,0.2532738537301048,-0.9636627605010293
0.0010314329992979765,0.06751822596754345,0.0005782489970442839,0.09213409789193766,0.0008757610048633069,0.06751822596754345,0.0009800540065043606,0.058530022283671795,-0.3834415188257777
