PQC,AVG-RUNTIME,MAE,MSE,RMSE,NRMSE
RealAmplitudes,0.0007918649993371218,0.7590260208661916,0.6091542377003765,0.780483335953034,1.3451478158565395
EfficientSU2,0.0004598831004841486,0.7770245091788615,0.6780930850263516,0.8234640763423451,1.4192242841106393
PauliTwoDesign,0.0006890874996315688,0.8165599791692429,0.7373205817689104,0.8586737341790014,1.479907443063932
ExcitationPreserving,0.0008224604007409653,0.7005509613109382,0.533041349306269,0.7300968081742784,1.258307617394869
