PQC,AVG-RUNTIME,MAE,MSE,RMSE,NRMSE
RealAmplitudes,0.0005886841005121824,0.7076697512681002,0.558705163301825,0.7474658275144256,1.2882427836600654
EfficientSU2,0.00047383080163854174,0.693192794822526,0.5237886675576808,0.7237324557857557,1.2473387801110996
PauliTwoDesign,0.0005493379998370074,0.6876424962868601,0.5294622176075248,0.7276415447234474,1.254076018696859
ExcitationPreserving,0.0008780793003097642,0.6963503540646733,0.5402754907637715,0.7350343466558359,1.2668173687223137
