PQC,AVG-RUNTIME,MAE,MSE,RMSE,NRMSE
RealAmplitudes,-0.0034740133000013885,2.6289810255634745,7.049275145732071,2.655047108006197,2.9390379069304298
EfficientSU2,0.00012635349849006162,2.852190637048748,8.342168742679704,2.8882812783175575,3.1972194155257023
PauliTwoDesign,0.000821940697642276,2.8576367741242628,8.46502327516394,2.909471305093752,3.2206759831159
ExcitationPreserving,-1.241550053237006e-05,2.161463732761772,4.750767928660467,2.1796256395675995,2.412764111902042
