RealAmplitudes-RT,RealAmplitudes-EIG,EfficientSU2-RT,EfficientSU2-EIG,PauliTwoDesign-RT,PauliTwoDesign-EIG,ExcitationPreserving-RT,ExcitationPreserving-EIG,Classic-EIG
-0.01599409699701937,0.7335833093771698,-5.3957002819515765e-05,1.0898600044822095,-8.405499829677865e-05,0.5440684642615071,-0.00010418899910291657,0.0,-2.3244435317173626
-0.015928432992950547,0.5780171878345894,0.00032940899836830795,0.848404559240151,0.00036339500366011634,0.7189798631624919,-0.00035674100217875093,0.0,-2.4737302834428587
-0.0008165769977495074,0.394377466570097,-1.4413002645596862e-05,0.36667184501353584,-4.591300239553675e-05,0.8031173919427314,0.000408262996643316,0.0,-2.0219363496052436
-0.0001180400067823939,0.24101154715614564,-3.0326998967211694e-05,0.6972564276414545,9.970899554900825e-05,0.2963183927373754,-3.5297001886647195e-05,0.0,-1.5818481082272702
-8.339004125446081e-06,0.2622959071597765,0.00010019399633165449,0.44775994706962274,0.0007745770053588785,0.41666832367248197,1.650700141908601e-05,0.0,-2.083470937143418
-8.071001502685249e-06,0.3430567923197454,-5.5518001317977905e-05,0.8932775727473887,-0.00011865799751831219,0.5031729774157477,5.47480012755841e-05,0.0,-1.8128694410402169
-6.312099867500365e-05,0.5704705516808025,7.749100041110069e-05,0.6586567247034109,3.444300091359764e-05,0.1746675296446506,-0.00033400599932065234,0.0,-2.221471499714447
2.9575996450148523e-05,0.896118946065366,-7.611700857523829e-05,0.5808039707469096,0.00024219799524871632,0.4841088651284991,-0.00021406899759313092,0.0,-2.485220977881464
0.0003953640043619089,0.4856392700855495,0.0008066950031206943,0.8778576598084871,0.00011609800276346505,0.33500615807207845,-0.000145013997098431,0.0,-2.178717446311879
-0.01618100299674552,0.4081845019228161,-0.0001471799987484701,0.6894170260711793,6.593100260943174e-05,0.15258121440490985,-2.8546004614327103e-05,0.0,-2.4309287525335614
