PQC,AVG-RUNTIME,MAE,RMSE,NRMSE
RealAmplitudes,17.03280403614044,0.1626476719923712,0.21486732232379752,0.37031964169980913
EfficientSU2,27.79138264656067,0.03588416389987544,0.058444161630820786,0.10072737334137767
PauliTwoDesign,18.317200779914856,0.08026134565283852,0.11465588354330794,0.19760718034428765
ExcitationPreserving,8.724247670173645,0.6157662833145425,0.6428056489739924,1.1078630060458372
