PQC,AVG-RUNTIME,MAE,RMSE,NRMSE
RealAmplitudes,94.68998413085937,0.924790174386089,1.0157628629130313,1.1244115215701131
EfficientSU2,176.531129860878,0.4991576398598193,0.5395431655810623,0.5972541169933481
PauliTwoDesign,94.06055462360382,0.5588905919404908,0.6038855005046889,0.668478676734949
ExcitationPreserving,11.449973559379577,2.161463732761772,2.1796256395675995,2.412764111902042
