PQC,AVG-RUNTIME,MAE,RMSE,NRMSE
RealAmplitudes,17.21814305782318,0.180178565552687,0.287158686821872,0.49491239926475156
EfficientSU2,34.530226945877075,0.019019160360605202,0.04256081326531336,0.07335273204136594
PauliTwoDesign,19.358062648773192,0.0760270094887598,0.10800070073765333,0.18613710250563537
ExcitationPreserving,6.795692753791809,0.6157662833145425,0.6428056489739924,1.1078630060458372
