RealAmplitudes-RT,RealAmplitudes-EIG,EfficientSU2-RT,EfficientSU2-EIG,PauliTwoDesign-RT,PauliTwoDesign-EIG,ExcitationPreserving-RT,ExcitationPreserving-EIG,Classic-EIG
42.1911084651947,-0.8912501236001813,100.00299572944641,-1.8317563515196231,42.43092226982117,-2.066936336226645,5.588710784912109,-0.0,-2.3244435317173626
42.05861186981201,-1.231066950089003,99.9450433254242,-1.9299272024838656,37.52040696144104,-1.5431027590037647,10.752997398376465,-0.0,-2.4737302834428587
52.810126543045044,-1.1416374913576244,105.66133308410645,-1.4096436350479293,47.96677279472351,-1.721451966112665,11.01210355758667,-0.0,-2.0219363496052436
47.817142724990845,-1.1917055509472425,108.05146789550781,-1.4819028046100489,53.646472454071045,-1.2318057141977223,6.041754961013794,-0.0,-1.5818481082272702
37.099027156829834,-1.2544328707519523,108.39947080612183,-1.2403380218855462,37.44219493865967,-1.8748001039049957,5.9385085105896,-0.0,-2.083470937143418
59.224637031555176,-0.944267507274389,129.96612334251404,-1.125540371579346,49.872127056121826,-1.2418283193412138,6.379243850708008,-0.0,-1.8128694410402169
54.98764252662659,-1.5949454494617332,136.7018826007843,-1.9165702281360282,60.91333293914795,-1.172170727031802,11.368305444717407,-0.0,-2.221471499714447
53.96152687072754,-1.4898440424482335,132.60723280906677,-2.2598955338528777,50.974791288375854,-1.8621811414305194,11.325583696365356,-0.0,-2.485220977881464
48.96581411361694,-0.6922288371580843,54.78663182258606,-1.720926962054074,54.990241050720215,-1.6942529019307737,11.23318338394165,-0.0,-2.178717446311879
60.29995679855347,-1.1504121833286292,135.681134223938,-1.8276033732092025,55.09115934371948,-1.7278868177120748,6.348970413208008,-0.0,-2.4309287525335614
