PQC,AVG-RUNTIME,MAE,RMSE,NRMSE
RealAmplitudes,118.86367831230163,4.320727484164908,4.660588804890022,8.188568036896523
EfficientSU2,249.8825222969055,3.288560515072169,3.4966098353974813,6.143478589141373
PauliTwoDesign,121.0220643043518,3.143452699131436,3.3003133022158466,5.798589223300255
ExcitationPreserving,12.167672324180604,8.226734893871505,8.228767280241875,14.457791398234841
