PQC,AVG-RUNTIME,MAE,RMSE,NRMSE
RealAmplitudes,147.11029257774354,1.7853084993271913,1.8326946568285931,3.2313622496552594
EfficientSU2,262.3953231573105,1.1183690170935996,1.161092703896699,2.047210165502682
PauliTwoDesign,161.12740371227264,1.3417767100677067,1.3600445034963,2.3979970968290476
ExcitationPreserving,11.470055270195008,4.126682575303358,4.129961405125337,7.281846611671201
