RealAmplitudes-RT,RealAmplitudes-EIG,EfficientSU2-RT,EfficientSU2-EIG,ExcitationPreserving-RT,ExcitationPreserving-EIG,Classic-EIG
32.56502914428711,-0.299207151162041,91.75239443778992,-0.8731741372651156,11.777640581130981,-0.0,-1.2087092456273374
33.588441610336304,-0.909181386848466,81.62823295593262,-1.2220829532520885,12.284719467163086,-0.0,-1.2560507162065968
32.56411027908325,-0.5245951003610273,32.56490731239319,-0.41650386634668013,5.940387010574341,-0.0,-1.4002023881201262
38.81121468544006,-0.19436663809356203,88.06641387939453,-0.7390176762711536,10.95891261100769,-0.0,-1.0917049198420512
38.09421396255493,-0.9183165519160463,86.73380851745605,-0.7275304833531857,6.350567102432251,-0.0,-1.3565449117840864
44.04056406021118,-0.8513440028806413,96.87278842926025,-0.8970663319551441,5.917793035507202,-0.0,-1.5336852242884305
32.974647998809814,-0.5451253079645637,81.508784532547,-1.0841925717983814,16.590590000152588,-0.0,-1.1559143778329812
32.56408929824829,-0.9832945193162488,136.99302649497986,-0.8443359891222578,11.290935039520264,-0.0,-1.0146691319223757
39.305981159210205,-0.7731118324306018,81.20568799972534,-0.8978553585973639,12.084270715713501,-0.0,-0.9076543199604511
43.2140908241272,-0.8029796182267187,80.59194016456604,-1.1546306640375597,6.4529101848602295,-0.0,-1.4483948502266482
