PQC,AVG-RUNTIME,MAE,RMSE,NRMSE
RealAmplitudes,38.795500421524046,0.7613760580172219,0.8488200987311326,0.9396121216879764
EfficientSU2,95.48220889568329,0.5954489203537164,0.6602961634555722,0.7309231720765869
ExcitationPreserving,10.999190258979798,2.161463732761772,2.1796256395675995,2.412764111902042
