PQC,AVG-RUNTIME,MAE,RMSE,NRMSE
RealAmplitudes,21.953196668624877,0.15644648865265504,0.24141422833843823,0.4160727167475147
EfficientSU2,38.62777941226959,0.07380541751170888,0.12610635314541835,0.21734184150396854
ExcitationPreserving,10.338614702224731,0.6157662833145425,0.6428056489739924,1.1078630060458372
