PQC,AVG-RUNTIME,MAE,RMSE,NRMSE
RealAmplitudes,27.697109246253966,1.084862610064661,1.199517670104654,1.3278212246553551
EfficientSU2,50.444123435020444,0.9161386728321441,1.006642645055165,1.1143157813013607
ExcitationPreserving,9.909913587570191,2.161463732761772,2.1796256395675995,2.412764111902042
