PQC,AVG-RUNTIME,MAE,RMSE,NRMSE
RealAmplitudes,85.31420497894287,0.8477495215592317,0.8908995152041467,0.9861924628588618
EfficientSU2,164.3083627462387,0.49626643090251354,0.555738618986255,0.6151818785514211
ExcitationPreserving,9.370004987716674,2.161463732761772,2.1796256395675995,2.412764111902042
