RealAmplitudes-RT,RealAmplitudes-EIG,EfficientSU2-RT,EfficientSU2-EIG,ExcitationPreserving-RT,ExcitationPreserving-EIG,Classic-EIG
10.85471248626709,-0.32763807893828784,16.588924407958984,-0.2941464901258656,5.735591650009155,-0.0,-0.5488135039273248
10.79776644706726,-0.7129483649696392,16.242534160614014,-0.3499998000596688,5.81189489364624,-0.0,-0.7151893663724195
11.147018194198608,-0.5629466602707947,26.619357585906982,-0.26194699567009005,15.97522759437561,-0.0,-0.6027633760716439
15.160470485687256,-0.5350408715699189,21.25541925430298,-0.5423564807376782,10.905212640762329,-0.0,-0.5448831829968969
16.07772159576416,-0.03740956131007209,21.246464014053345,-0.4095803917148426,5.631122589111328,-0.0,-0.4236547993389047
16.076750993728638,-0.07265955605778031,26.31731414794922,-0.645685880752402,5.530399322509766,-0.0,-0.6458941130666561
10.752439498901367,-0.43153283893170846,16.077064037322998,-0.41705341818983904,5.789219617843628,-0.0,-0.4375872112626925
10.855559587478638,-0.7045489277289949,26.52254581451416,-0.4840795499666108,5.632675886154175,-0.0,-0.8917730007820798
10.815751075744629,-0.9392025106665509,16.180384397506714,-0.963221069963675,5.606158018112183,-0.0,-0.9636627605010293
16.076854467391968,-0.0,26.420459508895874,-0.38136207278223033,5.784883260726929,-0.0,-0.3834415188257777
