RealAmplitudes-RT,RealAmplitudes-EIG,EfficientSU2-RT,EfficientSU2-EIG,ExcitationPreserving-RT,ExcitationPreserving-EIG,Classic-EIG
27.072554111480713,-0.8271131656973335,47.821876764297485,-0.9659766615823984,16.241122245788574,-0.0,-2.3244435317173626
26.931702375411987,-1.1681919306710624,37.377756118774414,-1.3714365665994026,21.30078363418579,-0.0,-2.4737302834428587
31.797728538513184,-1.0579381150623814,63.592345237731934,-1.0964074922566243,5.941122531890869,-0.0,-2.0219363496052436
26.424539804458618,-0.7436892642772456,53.24942922592163,-0.2607192431511409,5.532497882843018,-0.0,-1.5818481082272702
31.540250062942505,-0.9790001631583412,47.71976327896118,-1.511702935529866,5.734987497329712,-0.0,-2.083470937143418
21.300673246383667,-1.6534441491280867,53.1474027633667,-0.5941252382006437,15.980666875839233,-0.0,-1.8128694410402169
37.4199595451355,-1.9804248085739793,63.79692077636719,-1.9917485352053326,5.735813140869141,-0.0,-2.221471499714447
31.745534658432007,-1.0217855748121913,37.17227578163147,-1.8446898713080726,10.854857444763184,-0.0,-2.485220977881464
26.66122269630432,-0.5125047568343345,52.839322328567505,-0.7400234181010599,5.837581396102905,-0.0,-2.178717446311879
16.076927423477173,-0.8219192987561562,47.72414207458496,-2.0764206373617378,5.9397032260894775,-0.0,-2.4309287525335614
