RealAmplitudes-RT,RealAmplitudes-EIG,EfficientSU2-RT,EfficientSU2-EIG,ExcitationPreserving-RT,ExcitationPreserving-EIG,Classic-EIG
76.23391222953796,-0.8980895462290559,33.56588363647461,-1.3841538951580765,16.698614358901978,-0.0,-2.3244435317173626
75.98216581344604,-2.192983212008491,43.96144986152649,-1.0860359506315507,16.385844945907593,-0.0,-2.4737302834428587
71.37570118904114,-1.1319847521408655,141.621928691864,-1.762295941119819,11.252186059951782,-0.0,-2.0219363496052436
70.25293183326721,-0.3103830966448597,158.41587948799133,-1.2570806436673316,5.9387288093566895,-0.0,-1.5818481082272702
71.57802510261536,-0.6334226435858562,145.82086563110352,-1.1849756573714778,10.85569977760315,-0.0,-2.083470937143418
79.25955510139465,-1.3106432982963792,158.41530752182007,-1.281803703714295,10.95806622505188,-0.0,-1.8128694410402169
68.09806251525879,-1.4555794507276096,148.58526849746704,-1.8177493503598101,10.650554418563843,-0.0,-2.221471499714447
73.58736753463745,-1.8884654402444208,153.46032810211182,-2.2348329556497837,10.855415344238281,-0.0,-2.485220977881464
63.50228309631348,-1.387705243944711,148.68484735488892,-1.8726917517484911,11.265222787857056,-0.0,-2.178717446311879
78.84596848487854,-1.335244230101396,163.73567819595337,-1.670512565313239,10.957734107971191,-0.0,-2.4309287525335614
