PQC,AVG-RUNTIME,MAE,RMSE,NRMSE
RealAmplitudes,27.690106630325317,0.34772856460952506,0.48737625029902343,0.7785178765610677
EfficientSU2,56.60073754787445,0.36025850741794585,0.40490463824070827,0.6467805909284273
ExcitationPreserving,11.508550190925598,1.2373530085811084,1.2518309698039813,1.9996312660439262
