RealAmplitudes-RT,RealAmplitudes-EIG,EfficientSU2-RT,EfficientSU2-EIG,PauliTwoDesign-RT,PauliTwoDesign-EIG,ExcitationPreserving-RT,ExcitationPreserving-EIG,Classic-EIG
121.58173561096191,-1.4020655655524894,277.85264348983765,-3.435228827457734,156.64493060112,-2.5476049789736646,5.461227178573608,-0.0,-4.146904423901448
130.4351110458374,-2.4992021381469227,214.75123858451843,-2.9864251115244183,139.58615279197693,-2.8081439989498715,10.644957065582275,-0.0,-4.073692324904209
125.83348035812378,-2.3942754527751444,214.46704959869385,-3.4071647460756878,162.12904000282288,-1.8674470212474357,11.253841638565063,-0.0,-4.248449378644601
177.888121843338,-2.1595852363284536,210.03534507751465,-2.9194837416444237,130.05391764640808,-3.2651291808142475,10.615926504135132,-0.0,-3.891247933603567
172.93566131591797,-3.0992466754983643,209.18722534179688,-3.593328352887867,164.96180200576782,-1.8848696855285965,21.123744010925293,-0.0,-4.226756016838705
171.41464114189148,-2.1958059401896843,272.2000427246094,-3.1618027079815363,121.10941243171692,-3.312764985856982,10.618557929992676,-0.0,-4.099728690065527
166.7036998271942,-2.1557966962336734,271.57588720321655,-2.8905624822911093,130.5325210094452,-2.571551404747234,10.641339540481567,-0.0,-3.815156316532847
161.9479238986969,-2.540323643603778,219.6504988670349,-2.980007659895922,135.65774607658386,-2.9676706066049245,10.888267993927002,-0.0,-4.280064087789053
130.5619089603424,-2.2592521825987917,285.8367712497711,-3.661097653418904,172.64167308807373,-3.638021920209646,10.83826994895935,-0.0,-4.382314844495509
167.54875683784485,-2.2615225833702732,272.09659123420715,-2.697258819016106,162.62897849082947,-3.4321635606756624,11.36354112625122,-0.0,-4.102511736258107
