PQC,AVG-RUNTIME,MAE,RMSE,NRMSE
RealAmplitudes,16.92685580253601,0.3585660186382744,0.4162067326969066,0.6648341636483408
EfficientSU2,27.93201060295105,0.2955680318343655,0.3589240006516353,0.5733327191521427
PauliTwoDesign,16.97019989490509,0.2953464988609795,0.317890749876871,0.5077876310565127
ExcitationPreserving,9.275299978256225,1.2373530085811084,1.2518309698039813,1.9996312660439262
