PQC,AVG-RUNTIME,MAE,RMSE,NRMSE
RealAmplitudes,14.271367001533509,0.23053362391635038,0.3604975516207988,0.6213105031796964
EfficientSU2,22.045071268081664,0.04538472355267256,0.0874786785992747,0.15076779737794624
PauliTwoDesign,16.348496532440187,0.06403890665218014,0.10740428013880007,0.18510918322930683
ExcitationPreserving,8.492831015586853,0.6157662833145425,0.6428056489739924,1.1078630060458372
