PQC,AVG-RUNTIME,MAE,RMSE,NRMSE
RealAmplitudes,12.896456527709962,0.12743223806390908,0.20224198923182518,0.34856012621650884
EfficientSU2,20.556965041160584,0.04834277002621771,0.06244768092434369,0.10762736080471784
PauliTwoDesign,12.822576999664307,0.0766028386989787,0.12168756033457465,0.20972613822829134
ExcitationPreserving,7.130257630348206,0.6157662833145425,0.6428056489739924,1.1078630060458372
